5.61,-6.63,1
-27.19,1.79,1
-2.78,8.84,1
-0.70,-8.99,1
0.59,-17.19,1
0.45,9.29,1
1.44,-1.87,1
-0.75,-3.72,1
3.90,15.88,1
11.64,4.02,1
9.41,5.58,1
4.61,8.60,1
4.18,-3.58,1
1.30,11.40,1
10.12,22.80,1
-26.02,-12.17,1
-10.79,-1.63,1
1.53,2.86,1
-3.67,16.41,1
20.28,-6.59,1
-0.34,3.18,1
28.89,2.28,1
5.68,-2.54,1
-1.17,-11.47,1
9.65,-2.63,1
8.62,3.01,1
-4.54,-8.36,1
-0.20,10.23,1
1.11,-4.08,1
6.51,-10.84,1
5.24,2.53,1
-0.74,-2.04,1
0.89,-4.21,1
4.95,-3.81,1
-4.91,-5.57,1
-6.47,26.31,1
10.08,14.51,1
-14.47,-6.11,1
-0.53,-9.70,1
0.46,-13.69,1
-12.21,5.61,1
3.28,8.24,1
2.61,-13.47,1
0.58,12.19,1
-10.59,-7.82,1
0.31,13.43,1
-5.10,-7.16,1
-0.68,8.15,1
21.36,-11.45,1
7.58,-6.41,1
5.50,8.95,1
-2.22,8.01,1
2.50,-2.05,1
-3.17,-6.77,1
2.95,9.07,1
-12.31,-21.26,1
-6.87,12.42,1
-11.56,0.78,1
0.14,-13.30,1
-1.40,5.98,1
15.18,7.05,1
-7.06,-1.50,1
1.43,-14.86,1
-19.09,0.85,1
-6.24,-9.02,1
1.21,3.85,1
5.80,7.31,1
-6.41,2.03,1
0.18,6.30,1
10.27,-6.78,1
-0.30,-9.88,1
-7.90,13.42,1
-3.75,-4.32,1
5.81,-2.61,1
10.56,4.48,1
5.87,11.72,1
-15.13,-31.53,1
14.66,-2.85,1
4.55,3.50,1
-14.93,-5.39,1
1.51,-14.62,1
9.56,18.96,1
-5.06,11.42,1
2.97,-0.69,1
-5.50,16.64,1
-12.75,9.18,1
7.60,5.77,1
-12.95,0.81,1
1.43,8.55,1
-11.45,-0.54,1
-2.35,-4.80,1
2.30,-5.22,1
8.99,-20.08,1
4.05,5.81,1
15.27,-11.46,1
1.03,-7.45,1
11.02,3.34,1
-12.56,-6.38,1
21.28,-6.72,1
-0.23,-14.18,1
-15.47,12.70,1
-9.50,-17.21,1
-5.22,-6.56,1
9.56,-9.82,1
-10.84,19.99,1
3.55,23.92,1
-13.19,7.82,1
11.59,15.13,1
-15.17,8.95,1
12.93,1.11,1
-12.48,0.17,1
-3.44,-11.20,1
-3.06,4.15,1
-12.78,6.32,1
6.90,8.14,1
5.47,13.54,1
-2.89,5.98,1
19.35,-6.05,1
-2.58,-7.87,1
0.28,6.50,1
-5.28,-18.38,1
0.25,5.83,1
-8.89,-2.07,1
4.53,-0.04,1
7.86,-8.77,1
2.97,-5.47,1
4.13,2.70,1
-3.37,2.53,1
-1.73,1.78,1
-4.83,14.71,1
-14.43,-3.60,1
-10.77,-5.94,1
-15.33,-8.36,1
-2.12,14.33,1
4.80,1.84,1
4.93,6.08,1
-4.43,-19.37,1
21.81,-3.23,1
-0.62,-5.74,1
-0.16,-16.23,1
1.02,-1.92,1
-6.26,0.40,1
-9.96,-7.41,1
-18.03,-14.20,1
18.64,-0.13,1
1.82,-5.81,1
-0.75,2.18,1
-0.90,-6.32,1
-5.14,-2.94,1
11.76,-2.89,1
-6.00,-3.57,1
11.69,-0.61,1
-17.25,-20.38,1
-19.83,0.56,1
-6.11,12.92,1
-0.01,-5.81,1
-20.17,7.06,1
-2.23,-17.52,1
4.95,0.08,1
-9.29,11.55,1
-7.55,-2.46,1
8.93,-1.29,1
-6.16,-9.63,1
26.26,3.44,1
-6.53,-0.64,1
8.83,6.32,1
-7.76,16.85,1
-14.81,-14.84,1
-15.67,3.78,1
-0.80,-2.75,1
-16.44,-10.00,1
-11.76,-9.38,1
-15.54,11.36,1
-17.06,7.29,1
-6.94,-5.60,1
-9.17,-10.50,1
-10.89,-13.76,1
